comment,Sentiment,Confidence
UP主也是个带节奏的人啊……这歪歪扭扭的理解……,0,0.944685
虽然我认为一样，其实真不一样，现在的社会还是重男轻女的！！！,1,0.765862
挺快乐的,0,0.999648
高等教育普及化的最大好处体现出来了,2,0.774231
大快人心,2,0.93708
那可太快乐了,0,0.994296
至少不痛苦,0,0.918889
760,2,0.973003
80后表示不结婚也挺好,2,0.96761
这是事实，,0,0.962087
自己的选择，快乐是肯定的，虽然缺少了重要一环，开心就好,0,0.996693
棒！,2,0.99976
跌一跌也好虽然不是正常的,0,0.186046
马上赶英超美,2,0.998771
真的快乐啊,0,0.997202
好好好,0,0.999795
也是我的看法,2,0.286683
我很快乐，买了一堆衣服和想买的东西,0,0.963292
确实，我就这点能保持自己的倔强了,0,0.710408
能二人世界为什么要多个累赘,0,0.903776
保护,0,0.887793
如果我的工资只能够我一个人活着，还是顾自己吧,0,0.960677
快乐且幸福的生活着,0,0.999944
至少还有快乐,0,0.993101
不缺人更不缺房（细品）,0,0.726163
那可真是太快乐了,0,0.96681
一百万就差不多了,0,0.183459
挺舒服的,0,0.998232
遥遥领先,2,0.965683
遥遥领先,2,0.965683
盛世牛马,2,0.882118
重男轻女不行重女轻男就可以？,0,0.989166
我觉得还是生女孩好,2,0.906278
保护,0,0.887793
不是不想结 女追男隔层纱 男追女隔车隔房隔她妈 有这钱我干点别的不好吗,0,0.996487
头胎是个女孩还敢想想二胎，头胎是个男孩你还敢要二胎？,0,0.997675
精辟,2,0.926416
好 好 好  加大力度,2,0.986887
快不快乐，也没什么好选的,0,0.727724
骗婚，彩礼，财产分割，了解一下,2,0.968227
天才,2,0.865867
爱才是最不可靠的东西,0,0.917397
好好,0,0.999616
别，钱我有。我就是看女人不顺眼。,0,0.984112
女生都不想结婚，你别拿彩礼说事儿了，行吗？谁爱要谁要给都不要。,0,0.996158
儿孙自有儿孙福，没有儿孙我享福,2,0.102821
因为女性没有资格进族谱，要一个男性血亲继承族谱,0,0.0338532
好,2,0.998993
还有这么多？,0,0.967046
好事,2,0.999639
目前至少很快乐。 ,0,0.982016
我是因为对各种社会问题的手足无措,0,0.428678
保护,0,0.887793
太对了，就这样和家里说,2,0.789031
真遥遥领先,2,0.519251
真实,2,0.996881
素质在提高？,0,0.996527
36 还单着,0,0.48257
哈哈哈哈哈是这个道理,2,0.984049
穿甲弹，哈哈哈,2,0.999154
遥遥领先,2,0.965683
遥遥领先,2,0.965683
好好好,0,0.999795
人生苦短，及时行乐,2,0.291413
快乐的飞起来,0,0.999904
福建人表示是真的,2,0.230294
有个几十万都是天文数字了，还要啥自行车啊,2,0.0963597
保护,0,0.887793
遥遥领先,2,0.965683
所以一孩不到一半，二三一堆追生男宝？,0,0.985375
异常清醒,2,0.37859
哈哈哈,2,0.998853
并不快乐，但是结婚生娃之后更加不快乐,0,0.597577
这是事实啊,0,0.981535
女孩可爱，但想想她会跟自己一样，还不如生男孩,0,0.322414
前面的开玩笑呢，半数不叫多？,0,0.927105
太快乐了,0,0.989325
不错不错，很好！,2,0.998811
再接再厉！,2,0.998284
我们的下一代就没那么卷了,0,0.181953
80后至今未婚,2,0.327685
突然没有弹幕，dddd,0,0.833794
那可太快乐了,0,0.994296
阶级矛盾,2,0.35286
A股,0,0.189413
闽北南平还好,2,0.53693
自由！,0,0.984227
谁还记得小黄车押金不退，美国上市了,0,0.915578
毕业工作都不找见 根本没想法结婚生娃,0,0.998404
降温,2,0.918492
本人未婚80后，不准备结婚了,2,0.179182
有没有可能是他们眼光短浅，只顾自己呢？,0,0.947507
遥遥领先,2,0.965683
杀死？还用杀死吗,0,0.99968
那可真的是快乐极了,0,0.997847
笑死我了,0,0.983188
还有这么多结婚，祝福每一对男的家暴女的骗钱有了小孩得遗传病,0,0.934983
遥遥领先,2,0.965683
人生苦短及时行乐,2,0.131991
新生儿少竞争不会少 会更卷 看看韩国,0,0.124371
哈哈哈哈哈,2,0.99747
男方就会被说没本事。,0,0.97427
点名表扬 爱了,2,0.971173
有道理,2,0.9465
同意,0,0.890057
保护,0,0.887793
这是事实！,0,0.985642
和我观点一致诶,0,0.754354
已经生不动了吧，四十左右了,0,0.975306
韩国是真给钱啊！,0,0.992139
20毕业的，和女朋友在一起4年了，很快乐，快乐得不行,0,0.999901
是穷,0,0.993692
主要还是太开放了结婚还是没保障,0,0.901337
他们当然快乐,0,0.994073
遥遥领先,2,0.965683
草 这下真遥遥领先了,0,0.573894
此言得之,2,0.935578
到四五十父母故去不想成家那才是真的,0,0.950187
呵呵 去国外追求自由平等吧,0,0.541052
把幼教的水平和素质提高点就行，全是大专妹出来当幼教能有几个教的好孩子？,0,0.998778
人口不在数量在年龄结构,0,0.890756
该卷还得卷，老美也很卷的,2,0.966214
民众对未来比较持悲观态度,0,0.848162
我187了，现在有年后悔，想成家,0,0.97077
说什么片面～～绝对是主要原因`~,0,0.429084
房价,0,0.679905
是社会的选择,2,0.684559
34非常快乐,0,0.998915
现在小孩还是多得很，有什么好担心的,2,0.218735
注意是生存压力，现在的年轻人没有几个能谈上生活压力的，因为没有多少钱去生活,0,0.446389
保护,0,0.887793
而你我的朋友你是真正的勇士,2,0.62252
遥遥领先,2,0.965683
儿孙自有儿孙福，没有儿孙我享福，况且本来一个人都活得很累了，何必再整一个和自己一起痛苦呢,0,0.977189
但是照顾老人不是应该的吗,2,0.112357
我单身，但也说不上快乐，其实我也向往甜甜的爱情。,0,0.980833
对！,2,0.946702
苦难是成功的充分不必要条件。,0,0.900753
还有这么多,2,0.830934
真搞不懂我生那么多儿子，等以后讨不到老婆也是个光棍儿子再多也没用。,0,0.999457
确实，生了儿子就不敢生了,0,0.964967
保护保护,0,0.935989
快乐死了,0,0.597244
是个循环，以前的年轻人也可爱,2,0.996048
我的房子跌了30%吧，还TM降价,0,0.998621
不是国人是国家,0,0.991598
健哥,2,0.996148
好！,2,0.99937
是无奈、快乐、清醒的叠加,0,0.101955
家庭，钱，社会,0,0.243787
闹钟杀得,1,0.890828
年轻人更懂得实事求是,0,0.141771
我觉得你在带节奏。,2,0.805266
那我不干了,0,0.981684
太羡慕了,2,0.982078
快乐,0,0.999885
保护,0,0.887793
意思就是每10个女孩就打了一个,0,0.864195
《不急》,2,0.599828
爷给你送进凌晨4点的急救室,1,0.635508
所以我现在还得卷呜呜X﹏X,2,0.689245
快乐你想象不到,0,0.976633
保护,0,0.887793
稳定度-30％,2,0.70091
遥遥领先,2,0.965683
挺好的，继续跌,2,0.991203
不对啊，说好的男多女少，男的求着女的嫁呢,0,0.999004
生活成本，男女对立，观念转变,2,0.862454
快乐，找不到爱的人肯定单身比较快了,0,0.977329
没钱谈个毛线信任,0,0.995074
来看看评论~,0,0.0151004
保护,0,0.887793
快不快乐我不知道，但是我知道我结了婚一定会不快乐而且还有很多问题,0,0.249405
搞笑呢,0,0.99617
更会时不时掀起新思潮，在网络上整顿职场,0,0.0850047
遥遥领先,2,0.965683
不仅仅,2,0.716527
不是单身快乐，而是不单身也不会快乐,0,0.979287
母胎单身30年,2,0.95649
然后裁员，80后生了2台买了房子就可以裁了,0,0.753483
这是好事！,2,0.963892
特别快乐,0,0.999808
保护,0,0.887793
我不生有的是人生,0,0.573595
好好好,0,0.999795
保护,0,0.887793
本人00后没有整治职场，有的只是无奈辞职,0,0.651808
姐妹们别嫁广东福建!,2,0.679416
真的快乐啊,0,0.997202
那就让干的人多干点呢,0,0.854964
耶,2,0.980315
事实,0,0.928604
怎么还有这么多,0,0.990998
加油！,2,0.999882
哈哈哈太真实了,2,0.999236
35就退休了,0,0.894315
男女不都一样,0,0.122435
不不不，不是找不到爱情，其实是大家都自私而已。没啥伟大的，本来就有人是要被淘汰的，包括我。,0,0.99648
这是好事,2,0.954227
人工智能 机器人,2,0.966574
保护,0,0.887793
对的,2,0.957041
快乐,0,0.999885
俺也一样,2,0.663386
也是我的,2,0.919501
保护,0,0.887793
说明力度还是轻了,0,0.730756
冷漠又热心的看完,2,0.983311
打工人有什么尊严,0,0.23621
你不生有的是人生(doge,0,0.678949
相信后人的智慧,2,0.988807
结婚干毛线，单身狗快乐的一批,0,0.710213
我妈：你不过就是上了点班，竟然不想吃婚育的苦？,0,0.933409
好好好,0,0.999795
但我说句实话，因为自己能力不够怕小孩吃苦也是一种懦弱，你不能让他成为富二代吗？,0,0.938803
好的,2,0.99834
呵呵，专家,2,0.931404
聪明了,2,0.988493
好事,2,0.999639
清醒又怎样，糊涂又怎样，对我有影响吗？,0,0.998972
那是真的快乐,0,1
也是我的看法,2,0.286683
还是太多了,0,0.892036
保护,0,0.887793
保护,0,0.887793
也不单单这俩地方吧，大部分地方都是这样,0,0.791174
非常的快乐,0,0.999903
我不生，有的是人生,2,0.110105
其实还有一个就是性观念的开放可以使人享受而不需要付出,2,0.973098
能活着就行了  结婚梦中相见,2,0.953885
大胆！,2,0.957264
相当的快乐~ 毫无压力,0,0.999126
稳定度-80%,2,0.573111
你快乐吗我很快乐,0,0.932418
那我不生也没关系,0,0.757201
保护,0,0.887793
保护,0,0.887793
6666666,2,0.712386
八十万都多,2,0.466819
快乐啊,0,0.999733
保护顺便投币,0,0.368936
对的,2,0.957041
我做这个决定的时候真后悔 后悔没有早点决定,0,0.959308
真的挺好的,2,0.999135
成都地,2,0.915895
太快乐了,0,0.989325
确实,0,0.483035
依然卷，会更卷,2,0.997509
直接转发家庭群怼爸妈脸上,0,0.619382
无敌快乐,0,0.999564
好好好,0,0.999795
也是我的看法,2,0.286683
干得漂亮,2,0.999775
一个冷知识，在网上打女拳的不一定是女的,0,0.951875
清醒！！！！！！！过来人说的！！,0,0.754767
遥遥领先,2,0.965683
投币,0,0.647495
我就是这么想的,2,0.186822
86年的 未婚,2,0.85631
《说白了就是知道的事多了人就会麻木的》,2,0.480268
没有吧,0,0.966012
太敢说了，支持,2,0.973085
你以为我们不想两个人的快乐吗，但承担不了啊。,0,0.995642
压力大，不安，心里没底，清醒，摆烂。,0,0.971537
窒息……救命,0,0.544033
谁弱谁有理,0,0.987149
不过我觉得小孩子还是挺可爱的,0,0.923841
说的很对,2,0.998063
至少现在还没痛苦,0,0.802705
俺老孙头都要炸了,0,0.792449
师傅别念了,2,0.726548
钱啊，还有什么？,0,0.990017
保护,0,0.887793
这个眼睛好好看,0,0.999913
快乐呀,0,0.99979
真的是“遥遥领先”,0,0.376165
遥遥领先,2,0.965683
想谈恋爱就谈恋爱，想单身就单身,2,0.954269
生一个孩子给二十万试试,0,0.745858
吃饱撑的。。,2,0.878393
绝不滥生无辜,0,0.979529
老龄化基数也在变大的,2,0.248374
还有这么多结婚的，不错啊,2,0.999739
保护,0,0.887793
将近700万对结婚呢，1400万人呢，还嫌少啊,1,0.764705
社会总是要进步的，教育水平到位了应该是好事，还要回退精英教育？,0,0.0674503
我初中就知道这个道理了，反正我做和不做都是被骂，那我不做还更自在，被骂的心安理得,0,0.996747
我们厂门口那些摆摊的，人均二孩三孩,0,0.450842
保护,0,0.887793
精英教育和职业教育细分啊，大学生满地走有什么实际意义吗,1,0.0953257
其实从数学概率上来说，出生性别比男孩高，恰恰说明大家想要的是女孩,2,0.815155
那可是相当快乐,0,0.998188
啊这，现在不应该是生男远不如生女吗？,0,0.998008
好耶！,2,0.999088
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
对！我不想我的孩子走我的老路,0,0.512622
感觉单身没有什么太困扰我的问题，如果能和盆友们住近点就完美了,0,1
那我可太快乐了,0,0.997386
襄阳人未婚打卡,2,0.870143
遥遥领先,2,0.965683
妈呀真敢说，保护,1,0.830506
真实！,2,0.989194
政府每一胎每月补贴2000，至少补一年还差不多,2,0.0203477
遥遥领先,2,0.965683
好好好,0,0.999795
保护,0,0.887793
保护,0,0.887793
保护,0,0.887793
年轻人，棒棒哒，请挺住！,2,0.998232
钱  什么都是钱,0,0.987644
中华几千年的哲学不就是，活着就好？？？对很多人来说，及时行乐已是难得,0,0.662186
不怕没未来，毕竟生产力强大，怕的是转化的阵痛是我们承受,2,0.959721
遥遥领先,2,0.965683
6,2,0.9009
公务员退休金比普通人高太多,0,0.899027
啊。？？？？哈哈哈,0,0.89729
快乐的哦,0,0.9999
穷,0,0.99705
天才,2,0.865867
人质,1,0.974859
双重CPU,2,0.455764
还真快乐,0,0.0114747
多好啊，人越少精英率越高,2,0.972886
干得漂亮,2,0.999775
保护,0,0.887793
我们是冠军,2,0.750891
保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护保护,0,0.954773
可太快乐了,0,0.995067
保护,0,0.887793
当然快乐,0,0.99848
说得好！不是个体该考虑的问题,0,0.927395
哈哈哈哈，好事啊，恭喜恭喜,2,0.99991
遥遥领先,2,0.965683
那是真的快乐！！！,0,0.112142
保护,0,0.887793
责任在美方,0,0.337356
保护,0,0.887793
这是社会在进步,2,0.510639
能让自己过的舒心都很不容易了,0,0.977819
这男女比例也太完蛋了,0,0.999417
点名表扬,2,0.919523
保护保护 真敢说啊,0,0.604816
重大利好,2,0.886941
好好好,0,0.999795
真的快乐,0,0.999558
继续努力！,2,0.999021
广东体制内同事人均两胎,2,0.483049
等我60岁出去玩是不是就不用排队了,2,0.684023
最不缺的就是人，哈哈哈哈哈哈,2,0.974122
成家干嘛？收养一个就行了呗，前提你要有条件,0,0.998181
对嘛，什么叫稀有稀有稀有才是对嘛，一些东西稀有都会变得很贵，更何况人呢,1,0.536383
吃苦每个人都避免不了，如果为了赚点钱，吃一辈子的苦，那就不值得了,0,0.991876
那句谁说的，我太难了，,0,0.982367
当很多年轻人的努力换不到应该得到的回报，这些情况自然就会持续下去,2,0.948321
结婚对大多数年轻人来说，他是负担，他不是前辈，以前的那种美好,2,0.807283
年轻人明白个道理，可以做一些有意义的事，但是一些无意义的苦难，不应该承担,0,0.974197
